id,test,purchase,site,impressions,income,gender,gamer
58441,1,0,site1,92,60,1,1
34986,1,1,site1,43,60,1,1
62992,1,0,site1,14,60,1,0
18828,1,0,site1,3,80,0,1
23714,1,0,site1,80,40,1,0
18836,1,0,site1,28,50,0,0
5361,0,0,site1,121,50,1,0
27273,1,0,site1,0,60,0,0
39200,0,0,site1,19,40,0,0
65783,0,0,site1,1,50,0,0
18864,1,0,site1,7,60,0,1
65710,1,0,site1,10,70,1,0
9551,0,0,site1,117,60,0,1
62186,1,1,site1,2,70,1,1
58006,1,0,site1,2,80,1,1
11548,1,0,site1,19,60,0,1
55891,1,0,site1,1,80,1,0
18930,1,0,site1,0,60,1,0
52178,1,0,site1,21,60,1,1
55474,1,0,site1,0,70,0,1
66828,1,0,site1,3,70,1,1
19998,0,0,site1,35,60,0,1
27872,0,0,site1,0,50,0,0
51092,1,0,site1,73,70,0,0
10512,0,0,site1,17,60,0,0
23697,0,1,site1,109,80,1,0
28229,1,0,site1,3,80,1,0
31915,0,0,site1,92,50,0,1
34525,0,0,site1,0,50,0,1
52361,1,0,site1,100,60,1,0
49734,1,0,site1,336,70,1,0
55861,1,0,site1,26,60,1,0
10701,1,1,site1,248,90,1,1
27155,1,0,site1,15,80,1,0
35581,1,0,site1,393,50,1,0
19016,0,0,site1,60,80,1,0
17376,1,0,site1,29,70,1,0
35781,1,0,site1,0,60,1,0
60364,1,0,site1,22,80,1,1
42924,1,0,site1,0,70,1,1
58720,1,0,site1,106,70,0,1
19092,1,0,site1,199,60,1,1
19095,1,0,site1,15,50,0,1
40314,0,0,site1,303,70,1,0
9421,1,0,site1,8,70,1,1
19524,0,0,site1,14,40,0,0
39419,1,0,site1,4,50,1,0
60559,1,0,site1,64,80,0,0
13786,0,0,site1,1,50,0,0
25754,1,0,site1,2,80,1,1
64678,0,0,site1,1,60,1,1
19126,0,0,site1,16,70,0,1
51672,0,0,site1,5,50,0,0
30970,1,0,site1,51,70,1,0
9294,0,0,site1,58,50,1,0
52503,0,0,site1,4,90,1,0
30349,0,0,site1,228,90,1,0
30583,1,0,site1,18,50,1,0
55463,1,0,site1,228,50,1,0
34484,1,0,site1,12,70,1,1
19182,1,0,site1,48,90,0,1
1837,1,1,site1,83,60,1,1
21142,0,0,site1,11,50,1,0
19789,1,0,site1,13,50,0,0
19202,0,0,site1,332,70,1,1
55134,1,0,site1,5,70,1,1
38147,1,0,site1,56,50,0,0
19210,1,0,site1,14,50,0,1
925,1,0,site1,1,60,1,0
66370,1,0,site1,0,70,1,0
49852,1,0,site1,34,50,1,0
52131,1,0,site1,30,70,0,1
43176,0,0,site1,305,50,1,0
60457,1,0,site1,17,70,1,1
30951,1,0,site1,74,50,0,1
65462,0,0,site1,128,60,1,0
62456,0,0,site1,50,60,1,1
14825,1,0,site1,9,80,0,1
16099,0,0,site1,1,60,1,1
17452,0,0,site1,10,60,1,0
22710,0,0,site1,34,50,1,0
54309,1,0,site1,0,70,1,0
1515,1,0,site1,8,60,1,1
47925,0,0,site1,29,50,1,0
60353,1,0,site1,0,70,1,1
34636,1,0,site1,399,70,1,0
64680,1,0,site1,15,70,1,1
19364,1,0,site1,17,50,0,0
63478,1,0,site1,144,60,1,1
38620,0,0,site1,21,70,1,0
18020,1,0,site1,22,80,1,0
380,0,0,site1,9,50,1,0
19415,1,0,site1,54,60,1,1
67183,1,0,site1,25,50,1,1
37445,1,0,site1,0,70,1,0
19436,1,0,site1,73,50,1,0
41846,1,0,site1,75,40,0,0
19439,0,0,site1,6,80,0,0
5405,1,0,site1,161,60,1,0
23998,1,0,site1,161,90,1,0
56409,1,0,site1,11,60,1,1
21129,1,0,site1,126,60,1,0
48037,0,0,site1,151,60,1,1
44781,1,0,site1,10,40,1,0
41370,1,0,site1,157,60,1,0
65758,1,0,site1,309,50,1,0
31205,1,0,site1,207,70,1,1
12275,1,0,site1,55,60,1,0
8169,0,0,site1,68,70,1,1
19035,1,0,site1,153,50,1,0
45758,1,0,site1,67,60,1,0
19545,1,0,site1,108,50,1,0
636,1,0,site1,3,50,0,1
36406,1,0,site1,4,70,1,1
643,1,0,site1,10,50,1,0
31052,0,0,site1,289,60,1,0
33235,0,0,site1,16,50,1,0
3924,0,0,site1,44,60,0,0
3450,1,0,site1,0,40,0,0
62579,0,0,site1,356,80,1,1
47630,1,0,site1,29,60,0,0
19599,1,1,site1,140,80,1,1
10981,0,0,site1,26,60,0,0
35880,0,0,site1,3,80,1,1
29459,1,0,site1,5,70,0,0
27557,1,1,site1,356,70,0,1
2528,1,0,site1,2,60,1,0
59140,1,0,site1,22,70,0,0
49922,1,0,site1,189,70,1,0
60675,0,0,site1,347,60,0,1
66720,1,0,site1,151,80,1,1
45980,1,0,site1,9,60,1,0
1087,1,0,site1,393,60,1,1
2157,1,0,site1,0,50,1,1
14201,1,0,site1,15,80,1,1
41980,1,1,site1,153,60,1,1
35919,1,1,site1,166,60,1,1
28449,1,1,site1,45,80,0,1
3464,1,1,site1,55,100,1,0
9155,1,0,site1,12,80,1,1
27320,1,0,site1,10,40,1,0
66797,0,1,site1,34,90,1,1
3843,1,0,site1,387,70,1,0
19768,0,0,site1,13,70,0,1
44762,1,0,site1,0,60,0,0
40058,1,0,site1,8,80,1,1
4196,0,0,site1,304,60,1,0
64997,0,0,site1,16,60,1,1
40775,1,0,site1,59,60,0,0
58722,0,0,site1,212,70,0,0
3003,1,0,site1,11,50,1,1
54840,1,0,site1,91,50,0,0
3706,1,0,site1,8,50,1,0
56891,0,0,site1,165,60,1,0
34602,1,0,site1,8,90,1,1
48988,0,0,site1,19,50,1,1
66232,1,0,site1,20,60,1,0
10898,0,0,site1,0,60,0,1
50737,0,0,site1,78,60,1,1
39679,1,0,site1,0,90,0,1
6399,1,0,site1,117,80,1,1
18650,1,0,site1,49,90,1,1
48717,1,0,site1,5,60,1,0
52575,1,0,site1,90,60,1,0
19812,1,0,site1,34,60,1,0
25089,1,0,site1,102,60,1,1
17005,1,0,site1,326,40,0,0
19904,0,0,site1,66,80,1,0
58168,1,0,site1,11,60,1,0
31165,1,0,site1,52,50,1,0
48578,1,0,site1,8,70,0,0
47025,0,0,site1,91,60,1,0
4177,0,0,site1,27,80,1,1
21039,0,0,site1,22,60,1,1
37437,0,0,site1,37,60,0,0
31860,1,0,site1,294,70,1,1
45298,0,1,site1,62,80,1,1
52730,1,0,site1,6,60,1,0
19990,0,0,site1,4,70,1,0
65160,0,0,site1,64,60,1,1
10390,0,0,site1,200,90,0,0
20002,1,0,site1,0,60,1,0
20014,1,0,site1,0,80,1,0
48889,1,0,site1,90,60,0,0
64365,1,0,site1,307,100,0,1
20050,1,0,site1,4,80,1,0
7685,0,0,site1,34,50,0,1
20071,1,0,site1,225,60,1,0
20078,0,0,site1,299,60,1,1
26362,0,1,site1,226,60,0,0
22447,0,0,site1,28,70,1,1
47582,1,0,site1,297,60,1,0
7721,0,0,site1,6,60,1,0
15470,1,0,site1,15,50,0,1
51130,0,0,site1,0,40,1,0
9353,1,0,site1,48,70,0,1
55408,1,0,site1,158,60,1,0
58724,1,0,site1,20,90,1,1
48720,1,0,site1,187,60,0,1
33594,1,0,site1,11,30,1,0
53966,1,0,site1,106,70,1,0
20733,1,0,site1,6,90,1,1
4509,1,0,site1,0,110,1,1
29150,1,0,site1,180,70,1,1
56373,1,0,site1,18,40,0,0
31003,1,0,site1,0,60,0,0
47708,0,1,site1,149,50,0,0
63408,0,0,site1,15,50,0,0
16752,1,0,site1,51,60,1,0
63632,1,0,site1,74,60,1,0
8882,1,0,site1,20,80,1,1
52315,0,0,site1,22,60,1,1
4395,1,0,site1,18,70,1,1
13938,1,0,site1,189,50,0,0
37985,1,0,site1,17,70,1,1
9256,1,0,site1,113,100,1,1
33920,1,1,site1,10,80,1,0
56981,0,0,site1,9,60,1,0
7357,1,0,site1,357,40,1,0
19335,0,0,site1,85,80,1,0
50863,1,0,site1,168,80,1,0
57943,0,0,site1,29,90,1,1
67358,1,0,site1,153,40,1,0
20392,1,0,site1,9,60,1,0
48062,1,0,site1,23,50,1,0
15359,1,0,site1,19,80,1,0
23483,1,0,site1,255,70,0,1
29854,0,0,site1,295,60,1,0
30920,0,0,site1,151,40,1,0
5299,1,0,site1,114,50,0,0
26194,1,0,site1,88,70,0,0
30702,1,0,site1,33,40,1,0
45146,1,0,site1,227,60,0,1
7935,0,0,site1,2,60,0,0
15565,0,0,site1,0,70,1,0
14281,0,0,site1,399,60,1,1
20521,1,0,site1,6,60,0,0
64605,1,0,site1,11,50,0,0
20529,1,0,site1,3,50,1,0
47852,1,0,site1,260,80,1,1
20534,1,0,site1,0,70,0,0
53068,0,0,site1,187,80,1,0
36479,1,0,site1,102,70,1,0
52331,1,0,site1,58,60,1,0
5069,0,0,site1,0,70,0,1
49960,1,0,site1,230,60,1,0
40998,1,1,site1,91,60,1,1
49553,1,0,site1,27,70,0,0
63705,1,0,site1,23,60,0,0
20619,1,0,site1,9,50,1,1
44470,1,0,site1,2,60,1,1
15220,1,0,site1,167,60,1,0
66663,1,0,site1,18,70,1,1
49391,0,0,site1,294,50,0,0
39345,1,0,site1,89,60,0,0
35954,1,0,site1,63,50,0,1
66777,1,1,site1,0,70,1,1
46345,1,1,site1,5,60,1,1
23234,1,0,site1,1,80,1,0
48548,1,0,site1,11,40,1,0
6801,1,0,site1,87,60,1,1
57684,1,0,site1,38,80,1,0
20502,1,0,site1,172,80,0,1
17973,1,0,site1,48,70,0,0
46503,1,0,site1,19,60,0,1
36072,1,0,site1,0,80,0,1
33673,0,0,site1,0,50,1,1
53942,1,0,site1,8,80,0,0
18695,0,0,site1,10,50,1,1
2738,1,1,site1,29,60,0,1
1033,0,0,site1,158,80,1,1
27859,0,0,site1,42,90,0,1
53063,0,0,site1,7,100,0,0
49009,1,0,site1,355,70,1,0
55020,1,0,site1,252,40,1,0
23347,0,0,site1,1,70,1,0
34253,0,0,site1,104,60,1,1
64832,1,0,site1,61,60,1,0
23293,0,0,site1,80,70,1,0
3618,1,0,site1,5,70,1,1
20862,1,0,site1,1,60,1,1
20867,0,0,site1,110,60,1,0
40951,1,0,site1,15,60,1,0
64699,0,0,site1,1,60,1,1
20874,0,0,site1,5,60,0,0
31413,1,0,site1,0,50,1,0
8414,1,0,site1,18,70,1,1
57936,0,0,site1,4,50,1,0
2735,1,1,site1,3,60,0,1
36801,1,0,site1,13,70,1,0
62001,1,0,site1,28,50,1,0
3048,1,0,site1,6,60,1,0
44274,1,1,site1,0,90,0,1
20304,1,0,site1,7,60,1,0
48803,0,0,site1,314,70,0,0
65454,1,0,site1,109,60,0,0
9832,0,0,site1,0,60,0,0
20999,1,0,site1,0,50,0,0
61869,0,0,site1,67,50,0,0
43947,1,0,site1,37,60,1,0
20072,1,0,site1,2,60,1,0
55313,1,0,site1,27,70,1,0
21043,1,0,site1,6,50,0,0
34153,1,0,site1,23,50,1,1
55783,0,0,site1,256,60,1,0
24905,1,0,site1,343,70,1,0
35934,0,0,site1,347,70,1,0
52635,1,0,site1,0,50,1,1
19491,0,0,site1,19,60,1,1
236,1,0,site1,14,60,1,1
67233,1,1,site1,11,70,1,1
56970,1,0,site1,44,60,1,0
34964,1,0,site1,8,50,1,0
51416,0,0,site1,13,60,1,0
26333,1,0,site1,0,70,1,1
8851,1,0,site1,1,70,0,0
15571,1,0,site1,5,60,0,1
60204,0,0,site1,190,90,1,1
10387,0,0,site1,11,60,0,0
34582,0,1,site1,44,80,0,0
11225,0,0,site1,2,30,1,0
9875,0,0,site1,29,90,0,0
39934,0,0,site1,47,60,1,1
20671,1,0,site1,0,50,1,1
21187,0,0,site1,0,50,1,0
21202,1,0,site1,53,70,1,1
8526,1,0,site1,2,60,1,0
63666,1,0,site1,182,60,0,0
39101,1,0,site1,30,60,0,0
65920,1,0,site1,107,60,0,0
13605,1,0,site1,3,60,1,0
31185,1,0,site1,7,80,0,0
11694,1,0,site1,0,60,0,1
35814,1,0,site1,1,50,1,0
5871,1,0,site1,2,50,1,0
1545,1,0,site1,324,80,1,0
40980,1,0,site1,56,70,0,1
40031,0,0,site1,93,140,1,0
35844,1,0,site1,0,60,1,0
61306,1,0,site1,15,70,1,0
51496,1,0,site1,105,50,1,0
12361,0,0,site1,0,50,1,0
42875,1,1,site1,7,90,0,0
13884,1,0,site1,13,90,1,1
60895,1,0,site1,44,60,1,0
26554,1,0,site1,2,70,1,0
60658,1,0,site1,22,70,0,0
25082,1,0,site1,38,40,1,0
58298,1,0,site1,5,60,1,0
35787,1,0,site1,0,60,1,1
41940,1,0,site1,0,70,1,0
41436,1,0,site1,98,70,1,1
67536,1,0,site1,267,60,0,1
21363,0,0,site1,64,50,0,0
21386,1,0,site1,0,80,1,0
16287,0,0,site1,0,60,0,0
36651,1,0,site1,2,70,1,0
62064,0,0,site1,6,100,1,1
1762,1,0,site1,0,80,0,0
61724,1,0,site1,13,60,1,1
16318,1,0,site1,2,60,0,1
55897,1,0,site1,120,50,0,0
45520,1,0,site1,13,80,1,1
10784,1,0,site1,2,80,1,1
21497,1,0,site1,183,40,1,0
44282,0,0,site1,140,70,0,0
33273,0,0,site1,28,50,1,0
38135,0,1,site1,33,60,1,0
61543,0,0,site1,19,60,1,0
23115,0,0,site1,2,70,1,0
21521,1,0,site1,41,90,1,1
21523,1,0,site1,6,60,1,1
18357,0,0,site1,29,60,0,1
21532,1,0,site1,0,80,1,0
23713,1,0,site1,44,40,0,0
59081,1,0,site1,1,70,1,1
39539,1,0,site1,12,80,1,1
40017,0,0,site1,29,60,0,0
7962,1,0,site1,3,50,1,0
15465,0,0,site1,122,80,1,0
21578,1,0,site1,0,70,0,0
65088,1,0,site1,6,80,0,0
1936,1,0,site1,9,50,0,1
11950,1,0,site1,6,80,0,0
46729,0,0,site1,2,90,0,1
35069,1,0,site1,83,50,1,0
1254,0,0,site1,29,40,0,0
36615,0,0,site1,16,70,1,0
47742,0,0,site1,51,50,1,0
17306,1,0,site1,25,60,1,1
41542,1,0,site1,1,90,1,1
27589,0,0,site1,134,60,0,0
21689,0,0,site1,90,90,1,1
32883,0,0,site1,8,60,0,0
66058,1,0,site1,36,50,1,1
6532,1,0,site1,13,70,0,1
15277,1,0,site1,0,60,1,0
15542,1,0,site1,78,50,1,0
66554,1,0,site1,22,40,1,0
777,1,0,site1,70,70,1,0
50955,1,0,site1,0,40,0,0
21749,0,0,site1,7,70,1,0
11062,0,0,site1,26,50,1,0
1271,0,0,site1,0,60,1,0
28476,0,0,site1,23,60,1,0
21801,1,0,site1,3,60,1,1
7338,0,0,site1,12,60,0,1
52018,1,0,site1,8,60,1,1
66811,1,0,site1,0,80,0,1
21851,1,0,site1,165,40,0,0
27032,0,0,site1,0,60,0,1
5218,1,0,site1,3,50,1,0
11354,0,0,site1,7,60,0,0
57553,0,0,site1,266,40,0,0
42789,0,0,site1,20,60,1,0
50695,0,1,site1,16,70,0,0
14242,1,0,site1,3,50,1,0
33954,1,0,site1,13,40,0,0
41993,1,0,site1,32,50,0,0
40294,1,0,site1,14,40,1,0
11914,1,0,site1,12,50,0,0
28249,0,0,site1,328,70,1,0
21956,0,0,site1,0,60,1,0
21959,0,1,site1,0,60,1,1
44271,1,0,site1,0,60,0,0
46753,0,0,site1,0,70,1,0
4761,0,0,site1,16,70,1,1
8376,1,0,site1,0,60,0,0
21974,1,0,site1,103,70,0,1
37510,0,0,site1,112,80,0,1
16403,0,0,site1,20,70,1,0
22006,1,0,site1,98,50,1,1
7850,1,0,site1,350,50,1,1
1621,1,0,site1,2,80,0,1
72,1,1,site1,3,100,1,1
18771,1,0,site1,349,80,1,0
23442,0,0,site1,78,50,1,0
57422,1,0,site1,6,70,0,0
36002,0,0,site1,19,60,1,0
32341,1,0,site1,9,60,0,0
65928,0,0,site1,2,50,1,0
35476,0,0,site1,6,60,0,1
22052,1,0,site1,0,50,1,0
4719,0,0,site1,72,70,1,1
4919,1,0,site1,4,70,1,1
24494,1,0,site1,19,90,1,1
40923,1,0,site1,140,80,0,1
22082,1,0,site1,6,80,1,1
50828,1,0,site1,10,40,0,0
9416,1,0,site1,18,70,1,0
47187,0,0,site1,71,60,1,0
65782,0,0,site1,13,80,0,0
37725,0,0,site1,6,70,1,1
19526,1,0,site1,52,50,0,1
7823,0,0,site1,190,90,1,1
59985,1,0,site1,34,50,1,0
12148,1,0,site1,3,60,0,1
40555,0,0,site1,320,50,1,0
24050,1,0,site1,86,70,0,1
40368,1,0,site1,1,50,0,0
42106,1,0,site1,37,70,1,1
4824,1,0,site1,8,80,0,1
44578,1,0,site1,6,80,0,0
22170,1,0,site1,21,50,1,1
62175,1,0,site1,324,50,1,0
7802,0,0,site1,9,50,1,0
35830,1,0,site1,110,60,1,1
22199,1,0,site1,0,70,0,0
33717,0,0,site1,176,50,1,0
16833,1,0,site1,39,50,0,1
33058,1,0,site1,0,40,0,0
22232,1,0,site1,5,70,1,0
64801,1,0,site1,134,70,1,1
4036,1,0,site1,26,50,0,1
38018,1,0,site1,26,60,1,1
22256,1,0,site1,0,50,1,1
1533,1,0,site1,4,60,0,0
37638,1,0,site1,1,40,0,0
16588,0,0,site1,64,70,1,1
44975,1,0,site1,0,50,1,0
53306,1,0,site1,0,50,0,0
42164,1,0,site1,18,70,1,1
24092,1,0,site1,11,70,1,0
49108,1,0,site1,30,80,1,1
38178,1,0,site1,8,80,1,0
10851,1,0,site1,26,70,0,1
40867,0,0,site1,279,80,0,0
17513,1,0,site1,11,80,0,1
25500,1,0,site1,32,70,1,0
66866,0,0,site1,11,50,1,0
13772,0,0,site1,300,60,1,1
36660,1,0,site1,46,50,1,0
62173,1,0,site1,0,50,1,0
40430,1,0,site1,253,60,1,0
33753,0,0,site1,23,50,0,1
59305,1,0,site1,22,60,1,1
12174,1,0,site1,0,60,1,1
56483,1,0,site1,4,70,0,0
38737,1,0,site1,152,80,0,1
53688,0,0,site1,30,80,0,1
48218,1,0,site1,37,50,1,1
15290,1,0,site1,0,100,1,0
897,1,0,site1,7,70,0,1
59308,1,0,site1,0,60,0,0
37080,1,0,site1,6,60,1,0
8253,1,0,site1,0,90,0,1
17444,1,0,site1,0,50,0,0
41610,1,0,site1,27,70,1,0
17789,1,0,site1,0,50,1,0
24766,1,1,site1,3,60,0,0
39827,1,0,site1,2,80,1,1
34929,1,0,site1,264,60,1,1
37694,0,0,site1,30,60,1,1
53694,1,1,site1,0,70,1,0
30160,1,0,site1,325,70,1,0
9527,1,1,site1,345,60,1,0
7580,1,0,site1,0,80,1,0
30042,1,0,site1,2,80,1,0
16243,1,0,site1,99,70,0,1
67076,0,0,site1,24,50,1,0
53223,0,0,site1,14,40,0,0
46477,1,0,site1,29,40,0,0
63333,0,0,site1,37,60,1,1
30298,1,0,site1,11,60,1,0
37319,1,0,site1,19,50,1,1
41918,1,0,site1,177,60,0,1
18179,1,0,site1,24,60,0,1
31397,1,0,site1,33,30,1,0
12575,0,0,site1,37,60,0,0
14013,0,0,site1,83,80,1,1
41422,0,0,site1,18,80,1,1
13115,1,0,site1,32,60,1,1
33851,1,0,site1,12,50,0,1
26810,0,0,site1,243,80,0,1
22138,1,0,site1,319,50,1,0
12090,1,0,site1,0,70,1,1
22629,1,0,site1,349,50,1,0
22637,1,0,site1,20,50,0,1
22192,1,0,site1,0,50,0,0
49326,1,0,site1,145,60,1,1
15527,1,0,site1,6,60,1,0
37732,1,0,site1,0,50,1,1
23602,0,0,site1,64,70,0,0
15836,0,0,site1,10,50,1,0
14188,0,0,site1,0,40,0,0
59353,1,0,site1,251,40,0,0
12324,1,0,site1,0,70,1,0
22751,1,0,site1,0,60,0,0
22752,1,0,site1,51,60,0,1
65984,0,0,site1,0,70,0,0
67737,1,0,site1,0,80,0,0
42207,1,0,site1,12,60,0,1
27104,0,0,site1,8,70,1,1
59664,1,0,site1,308,80,1,1
15244,1,0,site1,13,70,1,1
22841,1,0,site1,389,70,1,0
23624,1,0,site1,2,60,1,1
43227,1,0,site1,0,60,1,0
47156,1,0,site1,48,70,0,1
61012,1,0,site1,26,60,1,0
9426,1,0,site1,0,50,0,0
22876,0,0,site1,118,50,1,1
9004,0,0,site1,18,50,0,0
35840,1,0,site1,245,70,1,1
66455,1,1,site1,306,110,0,1
23451,1,0,site1,1,60,0,1
58018,1,1,site1,13,70,1,1
22938,1,0,site1,30,70,1,0
22939,1,0,site1,168,60,1,0
58978,1,0,site1,1,70,0,1
39267,1,0,site1,284,40,0,0
61446,1,0,site1,6,40,0,0
7053,0,0,site1,371,50,1,0
56456,1,0,site1,11,70,1,1
13636,1,0,site1,6,70,1,1
20802,1,0,site1,2,70,1,1
28966,1,0,site1,6,60,0,0
61132,1,0,site1,21,50,1,0
23023,1,0,site1,2,70,0,0
41696,1,0,site1,3,50,1,0
56275,1,0,site1,10,70,1,1
11224,1,0,site1,46,70,1,0
2929,1,0,site1,21,50,0,1
23072,1,0,site1,0,70,0,0
40600,0,0,site1,47,50,1,1
25786,1,0,site1,74,50,1,0
23093,0,0,site1,8,50,1,0
24383,1,0,site1,15,50,0,0
36430,1,0,site1,144,70,1,0
14907,1,0,site1,31,60,1,0
23110,1,0,site1,314,70,1,0
44829,1,0,site1,6,70,0,0
51356,1,0,site1,0,80,1,0
568,1,0,site1,8,60,1,0
29673,0,0,site1,111,80,1,0
23143,1,0,site1,62,70,0,1
14198,0,0,site1,125,60,1,0
34940,1,0,site1,327,60,1,1
19968,1,0,site1,111,70,0,0
4276,1,1,site1,2,70,0,1
61066,1,0,site1,65,70,0,1
51566,0,0,site1,53,90,0,1
20939,0,0,site1,75,60,1,1
44941,0,1,site1,200,80,0,0
63281,0,0,site1,8,40,0,0
21326,1,0,site1,0,70,1,0
40081,1,0,site1,47,60,0,0
6633,1,0,site1,0,60,1,1
46522,1,1,site1,2,70,0,1
34552,0,0,site1,31,70,1,1
3658,1,0,site1,348,70,1,0
23225,1,0,site1,10,70,1,0
45277,1,0,site1,0,40,1,0
12966,1,0,site1,92,70,0,0
64233,1,0,site1,9,80,0,1
23241,1,0,site1,5,70,1,0
15235,0,0,site1,1,40,0,0
47924,1,0,site1,25,60,0,0
22067,1,0,site1,64,70,0,0
11064,1,0,site1,0,100,0,0
27593,0,0,site1,33,70,1,0
63846,1,0,site1,49,70,1,0
67576,1,0,site1,0,70,1,0
61148,0,0,site1,298,100,1,1
47094,1,0,site1,161,70,1,0
54066,1,0,site1,5,60,0,1
50888,0,0,site1,17,60,1,0
28037,1,0,site1,16,80,0,0
61177,0,0,site1,6,60,1,1
12684,1,0,site1,0,50,1,1
61561,1,0,site1,3,60,0,1
23322,1,0,site1,167,60,1,0
57820,0,0,site1,13,60,1,1
3967,0,0,site1,4,70,0,0
24507,1,0,site1,11,50,0,0
7768,1,0,site1,3,60,1,0
11199,1,0,site1,39,60,0,0
61769,1,0,site1,10,70,1,0
45929,0,0,site1,273,60,1,1
59125,1,1,site1,2,90,0,0
63437,0,1,site1,198,60,1,0
43896,0,0,site1,0,100,1,0
56075,0,0,site1,0,90,1,0
62671,0,0,site1,107,60,1,0
33963,1,0,site1,0,90,0,0
23428,1,0,site1,301,60,1,0
39260,1,0,site1,8,70,1,0
62577,0,0,site1,20,60,0,0
36761,0,0,site1,25,50,1,1
47702,0,0,site1,0,50,1,0
54654,1,0,site1,29,40,1,0
20977,0,0,site1,10,70,0,0
30700,1,0,site1,7,50,1,0
23485,1,0,site1,281,70,0,0
21508,1,0,site1,19,60,0,0
40920,0,0,site1,23,70,1,0
55260,1,0,site1,54,50,1,0
51347,1,0,site1,229,60,1,0
40677,1,0,site1,289,70,0,0
47275,0,0,site1,138,70,1,0
23541,1,0,site1,0,70,1,0
57815,1,0,site1,33,70,1,0
66760,1,0,site1,29,60,1,0
35071,1,0,site1,13,60,1,1
10178,1,0,site1,10,70,1,1
45986,1,0,site1,352,60,0,0
23588,0,0,site1,2,50,0,0
61776,1,0,site1,111,70,0,0
16088,0,0,site1,158,80,1,0
67449,1,0,site1,0,50,0,0
30245,0,0,site1,0,70,0,0
45793,1,0,site1,11,40,0,0
12703,1,0,site1,6,90,1,1
29137,1,0,site1,156,50,1,0
15858,1,0,site1,104,80,0,0
29436,1,0,site1,10,50,1,0
28172,1,0,site1,5,70,1,1
33579,1,0,site1,118,60,1,1
12465,1,0,site1,181,50,1,0
4143,1,0,site1,52,70,1,0
66377,0,0,site1,9,60,0,0
23677,0,0,site1,0,70,0,0
56148,1,0,site1,243,80,1,1
28947,0,0,site1,18,60,1,0
31480,1,0,site1,1,60,0,0
51275,0,0,site1,0,60,0,1
37289,1,0,site1,86,70,0,0
16018,0,0,site1,29,50,1,0
19971,1,0,site1,36,50,0,0
46547,1,0,site1,20,70,0,0
37129,1,1,site1,0,60,0,0
14602,1,0,site1,13,70,1,0
43283,0,0,site1,45,70,0,1
1268,1,0,site1,7,70,0,1
17356,1,0,site1,28,80,0,0
64443,1,0,site1,16,60,1,1
40536,1,0,site1,89,50,0,0
31934,1,0,site1,6,40,1,0
63695,1,0,site1,123,50,1,1
29529,1,0,site1,120,80,1,0
21819,0,0,site1,83,60,0,0
47967,1,0,site1,2,60,0,0
23862,0,0,site1,1,60,0,0
12674,0,0,site1,4,60,0,1
50030,1,0,site1,3,80,1,1
106,1,1,site1,114,80,0,1
57961,1,0,site1,12,40,1,0
23899,1,0,site1,2,70,0,0
31490,0,0,site1,296,60,1,0
60299,0,0,site1,240,90,1,1
1340,1,0,site1,163,50,1,0
17897,0,0,site1,4,80,1,0
43999,1,0,site1,2,50,0,0
23669,0,0,site1,50,60,1,1
65394,1,0,site1,6,70,0,1
62682,0,0,site1,55,50,0,0
1785,1,0,site1,7,80,1,1
38305,1,0,site1,22,50,0,0
63101,1,1,site1,325,100,1,0
67242,1,0,site1,1,60,1,0
23997,1,0,site1,13,40,1,0
58908,1,0,site1,61,70,1,0
20916,1,0,site1,200,50,0,1
67025,1,1,site1,226,80,1,1
57091,1,0,site1,0,50,1,0
24014,0,0,site1,99,60,0,0
19190,1,1,site1,2,60,0,1
43738,1,0,site1,8,60,1,0
24026,1,0,site1,87,40,1,0
13662,1,0,site1,8,70,1,1
49585,1,0,site1,0,60,1,0
11271,1,0,site1,6,60,1,1
11772,1,1,site1,264,70,1,0
62876,1,0,site1,7,60,1,1
6804,0,0,site1,5,60,1,0
12029,0,0,site1,26,80,0,1
15468,1,0,site1,21,60,0,1
62605,1,0,site1,65,60,0,0
24102,1,0,site1,7,70,1,0
52012,1,0,site1,0,70,1,0
23206,1,0,site1,80,70,0,1
49791,1,0,site1,7,60,1,0
12521,1,0,site1,13,50,1,0
56193,1,0,site1,1,70,1,0
24167,1,0,site1,220,50,1,0
24168,1,0,site1,8,50,1,0
40699,0,0,site1,56,70,0,0
12976,1,0,site1,4,40,1,0
14359,1,0,site1,92,60,1,0
24192,0,0,site1,4,60,0,0
9473,0,0,site1,158,60,1,1
52511,0,1,site1,270,80,1,1
26389,1,0,site1,19,70,1,0
66499,1,0,site1,227,50,1,0
24220,0,0,site1,22,50,1,0
46229,1,0,site1,368,50,1,1
3116,1,0,site1,11,60,1,1
56963,1,0,site1,0,70,1,1
35600,1,0,site1,0,100,0,0
53419,1,0,site1,26,80,1,1
43015,0,0,site1,3,70,0,0
24266,0,0,site1,26,60,1,0
24268,0,0,site1,5,60,0,1
58156,1,0,site1,3,80,1,0
54974,0,0,site1,338,50,0,1
30393,0,0,site1,15,60,1,1
47049,0,0,site1,386,90,1,1
1134,0,0,site1,93,70,1,0
39551,0,0,site1,0,70,1,1
44410,1,0,site1,64,50,0,0
24625,0,0,site1,0,60,0,0
64740,0,0,site1,0,60,1,1
1875,1,0,site1,201,60,1,0
12608,0,0,site1,42,60,0,1
31794,1,0,site1,0,60,0,1
24340,1,1,site1,158,90,0,1
56770,0,1,site1,5,70,0,0
